# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-19 20:43:43 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02331600 CHATTAHOOCHEE RIVER NEAR CORNELIA, GA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 02331600
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    36248       00045        00006      39444          Precipitation, total, inches (Sum)
#    36244       00060        00003      39442          Discharge, cubic feet per second (Mean)
#    36247       00065        00003      39443          Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	36248_00045_00006	36248_00045_00006_cd	36244_00060_00003	36244_00060_00003_cd	36247_00065_00003	36247_00065_00003_cd
USGS	02331600	2016-06-16	0.00	A	395	A	0.80	A
USGS	02331600	2016-06-17	0.00	A	368	A	0.75	A
USGS	02331600	2016-06-18	0.00	A	346	A	0.71	A
USGS	02331600	2016-06-19	0.00	A	336	A	0.69	A
USGS	02331600	2016-06-20	0.00	A	322	A	0.66	A
USGS	02331600	2016-06-21	0.00	A	314	A	0.64	A
USGS	02331600	2016-06-22	0.00	A	307	A	0.63	A
USGS	02331600	2016-06-23	0.00	A	293	A	0.60	A
USGS	02331600	2016-06-24	0.00	A	294	A	0.60	A
USGS	02331600	2016-06-25	0.00	A	279	A	0.56	A
USGS	02331600	2016-06-26	0.00	A	268	A	0.53	A
USGS	02331600	2016-06-27	0.24	A	287	A	0.58	A
USGS	02331600	2016-06-28	0.00	A	469	A	0.92	A
USGS	02331600	2016-06-29	0.00	A	345	A	0.70	A
USGS	02331600	2016-06-30	0.00	A	301	A	0.61	A
USGS	02331600	2016-07-01	0.00	A	392	A	0.79	A
USGS	02331600	2016-07-02	0.00	A	309	A	0.63	A
USGS	02331600	2016-07-03	0.00	A	281	A	0.57	A
USGS	02331600	2016-07-04	0.00	A	268	A	0.54	A
USGS	02331600	2016-07-05	0.13	A	262	A	0.52	A
USGS	02331600	2016-07-06	0.14	A	250	A	0.49	A
USGS	02331600	2016-07-07	0.01	A	291	A	0.59	A
USGS	02331600	2016-07-08	0.00	A	263	A	0.52	A
USGS	02331600	2016-07-09	0.00	A	269	A	0.54	A
USGS	02331600	2016-07-10	0.00	A	255	A	0.50	A
USGS	02331600	2016-07-11	0.05	A	227	A	0.43	A
USGS	02331600	2016-07-12	0.00	A	253	A	0.49	A
USGS	02331600	2016-07-13	0.00	A	226	A	0.42	A
USGS	02331600	2016-07-14	0.00	A	221	A	0.41	A
USGS	02331600	2016-07-15	0.05	A	204	A	0.36	A
USGS	02331600	2016-07-16	0.24	A	256	A	0.48	A
USGS	02331600	2016-07-17	0.00	A	440	A	0.86	A
USGS	02331600	2016-07-18	0.31	A	298	A	0.61	A
USGS	02331600	2016-07-19	0.36	A	322	A	0.66	A
USGS	02331600	2016-07-20	0.01	A	265	A	0.53	A
USGS	02331600	2016-07-21	0.01	A	312	A	0.63	A
USGS	02331600	2016-07-22	0.02	A	378	A	0.76	A
USGS	02331600	2016-07-23	1.06	A	381	A	0.77	A
USGS	02331600	2016-07-24	0.00	A	394	A	0.79	A
USGS	02331600	2016-07-25	0.00	A	285	A	0.58	A
USGS	02331600	2016-07-26	0.07	A	277	A	0.56	A
USGS	02331600	2016-07-27	0.00	A	241	A	0.47	A
USGS	02331600	2016-07-28	0.03	A	222	A	0.42	A
USGS	02331600	2016-07-29	0.00	A	235	A	0.45	A
USGS	02331600	2016-07-30	0.39	A	302	A	0.61	A
USGS	02331600	2016-07-31	0.00	A	248	A	0.48	A
USGS	02331600	2016-08-01	0.52	A	234	A	0.45	A
USGS	02331600	2016-08-02	0.03	A	308	A	0.62	A
USGS	02331600	2016-08-03	0.09	A	263	A	0.52	A
USGS	02331600	2016-08-04	0.06	A	1130	A	1.68	A
USGS	02331600	2016-08-05	0.00	A	543	A	0.97	A
USGS	02331600	2016-08-06	0.00	A	375	A	0.70	A
USGS	02331600	2016-08-07	0.18	A	332	A	0.62	A
USGS	02331600	2016-08-08	0.02	A	338	A	0.63	A
USGS	02331600	2016-08-09	0.37	A	559	A	0.97	A
USGS	02331600	2016-08-10	0.06	A	546	A	0.98	A
USGS	02331600	2016-08-11	0.02	A	500	A	0.91	A
USGS	02331600	2016-08-12	0.59	A	441	A	0.82	A
USGS	02331600	2016-08-13	0.01	A	472	A	0.87	A
USGS	02331600	2016-08-14	0.00	A	381	A	0.71	A
USGS	02331600	2016-08-15	0.00	A	336	A	0.63	A
USGS	02331600	2016-08-16	0.00	A	324	A	0.60	A
USGS	02331600	2016-08-17	0.00	A	307	A	0.57	A
USGS	02331600	2016-08-18	0.00	A	288	A	0.52	A
USGS	02331600	2016-08-19	0.05	A	295	A	0.54	A
USGS	02331600	2016-08-20	0.10	A	293	A	0.54	A
USGS	02331600	2016-08-21	0.13	A	355	A	0.66	A
USGS	02331600	2016-08-22	0.00	A	304	A	0.56	A
USGS	02331600	2016-08-23	0.00	A	264	A	0.47	A
USGS	02331600	2016-08-24	0.00	A	248	A	0.43	A
USGS	02331600	2016-08-25	0.00	A	249	A	0.43	A
USGS	02331600	2016-08-26	0.00	A	240	A	0.41	A
USGS	02331600	2016-08-27	0.00	A	278	A	0.49	A
USGS	02331600	2016-08-28	0.08	A	250	A	0.43	A
USGS	02331600	2016-08-29	0.00	A	232	A	0.38	A
USGS	02331600	2016-08-30	0.00	A	217	A	0.34	A
USGS	02331600	2016-08-31	0.00	A	201	A	0.29	A
USGS	02331600	2016-09-01	0.00	A	192	A	0.26	A
USGS	02331600	2016-09-02	0.00	A	263	A	0.46	A
USGS	02331600	2016-09-03	0.00	A	223	A	0.36	A
USGS	02331600	2016-09-04	0.00	A	201	A	0.29	A
USGS	02331600	2016-09-05	0.00	A	185	A	0.24	A
USGS	02331600	2016-09-06	0.00	A	174	A	0.20	A
USGS	02331600	2016-09-07	0.00	A	164	A	0.17	A
USGS	02331600	2016-09-08	0.00	A	157	A	0.14	A
USGS	02331600	2016-09-09	0.00	A	151	A	0.11	A
USGS	02331600	2016-09-10	0.00	A	143	A	0.08	A
USGS	02331600	2016-09-11	0.11	A	139	A	0.07	A
USGS	02331600	2016-09-12	0.00	A	136	A	0.05	A
USGS	02331600	2016-09-13	0.00	A	135	A	0.05	A
USGS	02331600	2016-09-14	0.00	A	133	A	0.04	A
USGS	02331600	2016-09-15	0.00	A	121	A	-0.01	A
USGS	02331600	2016-09-16	0.00	A	113	A	-0.05	A
USGS	02331600	2016-09-17	0.00	A	119	A	-0.02	A
USGS	02331600	2016-09-18	0.34	A	123	A	-0.00	A
USGS	02331600	2016-09-19	0.00	A	218	A	0.34	A
USGS	02331600	2016-09-20	0.00	A	159	A	0.14	A
USGS	02331600	2016-09-21	0.00	A	133	A	0.04	A
USGS	02331600	2016-09-22	0.00	A	122	A	-0.01	A
USGS	02331600	2016-09-23	0.00	A	119	A	-0.02	A
USGS	02331600	2016-09-24	0.00	A	115	A	-0.04	A
USGS	02331600	2016-09-25	0.00	A	108	A	-0.07	A
USGS	02331600	2016-09-26	0.61	A	105	A	-0.09	A
USGS	02331600	2016-09-27	0.05	A	108	A	-0.07	A
USGS	02331600	2016-09-28	0.01	A	288	A	0.30	A
USGS	02331600	2016-09-29	0.00	A	183	A	0.01	A
USGS	02331600	2016-09-30	0.00	A	156	A	-0.09	A
USGS	02331600	2016-10-01	0.00	A	154	A	-0.09	A
USGS	02331600	2016-10-02	0.00	A	152	A	-0.10	A
USGS	02331600	2016-10-03	0.00	A	155	A	-0.09	A
USGS	02331600	2016-10-04	0.00	A	151	A	-0.10	A
USGS	02331600	2016-10-05	0.00	A	139	A	-0.15	A
USGS	02331600	2016-10-06	0.00	A	134	A	-0.17	A
USGS	02331600	2016-10-07			141	A	-0.15	A
USGS	02331600	2016-10-08			288	A	0.28	A
USGS	02331600	2016-10-09			189	A	0.03	A
USGS	02331600	2016-10-10			153	A	-0.10	A
USGS	02331600	2016-10-11			147	A	-0.12	A
USGS	02331600	2016-10-12			145	A	-0.13	A
USGS	02331600	2016-10-13			147	A	-0.12	A
USGS	02331600	2016-10-14			141	A	-0.14	A
USGS	02331600	2016-10-15			142	A	-0.14	A
USGS	02331600	2016-10-16			150	A	-0.11	A
USGS	02331600	2016-10-17			146	A	-0.13	A
USGS	02331600	2016-10-18			145	A	-0.13	A
USGS	02331600	2016-10-19			142	A	-0.14	A
USGS	02331600	2016-10-20			141	A	-0.15	A
USGS	02331600	2016-10-21			131	A	-0.19	A
USGS	02331600	2016-10-22			122	A	-0.23	A
USGS	02331600	2016-10-23			124	A	-0.22	A
USGS	02331600	2016-10-24			129	A	-0.20	A
USGS	02331600	2016-10-25			129	A	-0.20	A
USGS	02331600	2016-10-26			127	A	-0.20	A
USGS	02331600	2016-10-27			136	A	-0.16	A
USGS	02331600	2016-10-28			140	A	-0.15	A
USGS	02331600	2016-10-29			143	A	-0.14	A
USGS	02331600	2016-10-30			142	A	-0.14	A
USGS	02331600	2016-10-31			133	A	-0.18	A
USGS	02331600	2016-11-01			135	A	-0.17	A
USGS	02331600	2016-11-02			137	A	-0.16	A
USGS	02331600	2016-11-03	0.00	A	140	A	-0.15	A
USGS	02331600	2016-11-04	0.00	A	141	A	-0.15	A
USGS	02331600	2016-11-05	0.00	A	135	A	-0.17	A
USGS	02331600	2016-11-06	0.00	A	139	A	-0.15	A
USGS	02331600	2016-11-07	0.00	A	139	A	-0.15	A
USGS	02331600	2016-11-08	0.00	A	138	A	-0.16	A
USGS	02331600	2016-11-09	0.00	A	143	A	-0.14	A
USGS	02331600	2016-11-10	0.00	A	141	A	-0.15	A
USGS	02331600	2016-11-11	0.00	A	141	A	-0.14	A
USGS	02331600	2016-11-12	0.00	A	141	A	-0.15	A
USGS	02331600	2016-11-13	0.01	A	145	A	-0.13	A
USGS	02331600	2016-11-14	0.00	A	151	A	-0.11	A
USGS	02331600	2016-11-15	0.00	A	152	A	-0.10	A
USGS	02331600	2016-11-16	0.00	A	154	A	-0.09	A
USGS	02331600	2016-11-17	0.00	A	152	A	-0.10	A
USGS	02331600	2016-11-18	0.00	A	154	A	-0.09	A
USGS	02331600	2016-11-19	0.00	A	150	A	-0.11	A
USGS	02331600	2016-11-20	0.00	A	142	A	-0.14	A
USGS	02331600	2016-11-21	0.00	A	146	A	-0.12	A
USGS	02331600	2016-11-22	0.00	A	148	A	-0.12	A
USGS	02331600	2016-11-23	0.00	A	151	A	-0.11	A
USGS	02331600	2016-11-24	0.00	A	159	A	-0.07	A
USGS	02331600	2016-11-25	0.00	A	163	A	-0.06	A
USGS	02331600	2016-11-26	0.00	A	159	A	-0.07	A
USGS	02331600	2016-11-27	0.00	A	157	A	-0.08	A
USGS	02331600	2016-11-28	0.03	A	160	A	-0.07	A
USGS	02331600	2016-11-29	1.57	A	494	A	0.62	A
USGS	02331600	2016-11-30	0.60	A	514	A	0.71	A
USGS	02331600	2016-12-01	0.00	A	583	A	0.87	A
USGS	02331600	2016-12-02	0.00	A	244	A	0.37	A
USGS	02331600	2016-12-03	0.15	A	195	A	0.23	A
USGS	02331600	2016-12-04	1.00	A	271	A	0.42	A
USGS	02331600	2016-12-05	0.32	A	486	A	0.85	A
USGS	02331600	2016-12-06	0.38	A	509	A	0.87	A
USGS	02331600	2016-12-07	0.00	A	508	A	0.87	A
USGS	02331600	2016-12-08	0.00	A	319	A	0.55	A
USGS	02331600	2016-12-09	0.00	A	269	A	0.41	A
USGS	02331600	2016-12-10	0.00	A	249	A	0.33	A
USGS	02331600	2016-12-11	0.00	A	237	A	0.29	A
USGS	02331600	2016-12-12	0.03	A	231	A	0.26	A
USGS	02331600	2016-12-13	0.03	A	231	A	0.26	A
USGS	02331600	2016-12-14	0.01	A	225	A	0.24	A
USGS	02331600	2016-12-15	0.00	A	215	A	0.20	A
USGS	02331600	2016-12-16	0.00	A	207	A	0.16	A
USGS	02331600	2016-12-17	0.20	A	214	A	0.19	A
USGS	02331600	2016-12-18	0.16	A	252	A	0.34	A
USGS	02331600	2016-12-19	0.00	A	268	A	0.40	A
USGS	02331600	2016-12-20	0.00	A	237	A	0.29	A
USGS	02331600	2016-12-21	0.00	A	225	A	0.24	A
USGS	02331600	2016-12-22	0.00	A	219	A	0.21	A
USGS	02331600	2016-12-23	0.00	A	212	A	0.19	A
USGS	02331600	2016-12-24	0.00	A	208	A	0.17	A
USGS	02331600	2016-12-25	0.00	A	212	A	0.19	A
USGS	02331600	2016-12-26	0.09	A	214	A	0.19	A
USGS	02331600	2016-12-27	0.17	A	224	A	0.24	A
USGS	02331600	2016-12-28	0.01	A	219	A	0.22	A
USGS	02331600	2016-12-29	0.65	A	350	A	0.65	A
USGS	02331600	2016-12-30	0.00	A	308	A	0.54	A
USGS	02331600	2016-12-31	0.13	A	263	A	0.38	A
USGS	02331600	2017-01-01	0.61	A	290	A	0.48	A
USGS	02331600	2017-01-02	1.46	A	492	A	1.01	A
USGS	02331600	2017-01-03	0.17	A	858	A	1.55	A
USGS	02331600	2017-01-04	0.00	A	506	A	1.04	A
USGS	02331600	2017-01-05	0.00	A	386	A	0.77	A
USGS	02331600	2017-01-06			335	A	0.64	A
USGS	02331600	2017-01-07			332	A	0.63	A
USGS	02331600	2017-01-08			300	A	0.52	A
USGS	02331600	2017-01-09			287	A	0.48	A
USGS	02331600	2017-01-10			279	A	0.44	A
USGS	02331600	2017-01-11			284	A	0.46	A
USGS	02331600	2017-01-12	0.00	A	288	A	0.48	A
USGS	02331600	2017-01-13	0.00	A	277	A	0.44	A
USGS	02331600	2017-01-14	0.00	A	270	A	0.41	A
USGS	02331600	2017-01-15	0.00	A	265	A	0.39	A
USGS	02331600	2017-01-16	0.00	A	257	A	0.36	A
USGS	02331600	2017-01-17	0.01	A	258	A	0.37	A
USGS	02331600	2017-01-18	0.00	A	255	A	0.35	A
USGS	02331600	2017-01-19	0.01	A	246	A	0.32	A
USGS	02331600	2017-01-20	0.50	A	291	A	0.49	A
USGS	02331600	2017-01-21	0.94	A	378	A	0.71	A
USGS	02331600	2017-01-22	1.55	A	612	A	1.24	A
USGS	02331600	2017-01-23	0.01	A	1360	A	2.07	A
USGS	02331600	2017-01-24	0.00	A	638	A	1.27	A
USGS	02331600	2017-01-25	0.00	A	465	A	0.96	A
USGS	02331600	2017-01-26	0.21	A	428	A	0.87	A
USGS	02331600	2017-01-27	0.00	A	379	A	0.75	A
USGS	02331600	2017-01-28	0.00	A	351	A	0.68	A
USGS	02331600	2017-01-29	0.03	A	330	A	0.62	A
USGS	02331600	2017-01-30	0.00	A	317	A	0.58	A
USGS	02331600	2017-01-31	0.00	A	307	A	0.54	A
USGS	02331600	2017-02-01	0.00	A	299	A	0.52	A
USGS	02331600	2017-02-02	0.00	A	295	A	0.50	A
USGS	02331600	2017-02-03	0.00	A	288	A	0.48	A
USGS	02331600	2017-02-04	0.00	A	279	A	0.44	A
USGS	02331600	2017-02-05	0.01	A	275	A	0.43	A
USGS	02331600	2017-02-06	0.09	A	276	A	0.43	A
USGS	02331600	2017-02-07	0.26	A	286	A	0.47	A
USGS	02331600	2017-02-08	0.33	A	304	A	0.53	A
USGS	02331600	2017-02-09	0.00	A	342	A	0.65	A
USGS	02331600	2017-02-10	0.00	A	299	A	0.52	A
USGS	02331600	2017-02-11	0.00	A	287	A	0.48	A
USGS	02331600	2017-02-12	0.01	A	286	A	0.47	A
USGS	02331600	2017-02-13	0.00	A	280	A	0.45	A
USGS	02331600	2017-02-14	0.00	A	265	A	0.39	A
USGS	02331600	2017-02-15	0.57	A	299	A	0.51	A
USGS	02331600	2017-02-16	0.00	A	301	A	0.52	A
USGS	02331600	2017-02-17	0.00	A	271	A	0.42	A
USGS	02331600	2017-02-18	0.06	A	264	A	0.39	A
USGS	02331600	2017-02-19	0.00	A	270	A	0.41	A
USGS	02331600	2017-02-20	0.00	A	260	A	0.37	A
USGS	02331600	2017-02-21	0.00	A	254	A	0.35	A
USGS	02331600	2017-02-22	0.02	A	258	A	0.37	A
USGS	02331600	2017-02-23	0.00	A	257	A	0.36	A
USGS	02331600	2017-02-24	0.00	A	247	A	0.33	A
USGS	02331600	2017-02-25	0.05	A	244	A	0.31	A
USGS	02331600	2017-02-26	0.00	A	233	A	0.27	A
USGS	02331600	2017-02-27	0.02	A	227	A	0.25	A
USGS	02331600	2017-02-28	0.00	A	234	A	0.28	A
USGS	02331600	2017-03-01	0.48	A	282	A	0.45	A
USGS	02331600	2017-03-02	0.00	A	308	A	0.55	A
USGS	02331600	2017-03-03	0.00	A	267	A	0.40	A
USGS	02331600	2017-03-04	0.00	A	257	A	0.36	A
USGS	02331600	2017-03-05	0.00	A	250	A	0.33	A
USGS	02331600	2017-03-06	0.00	A	247	A	0.32	A
USGS	02331600	2017-03-07	0.39	A	251	A	0.34	A
USGS	02331600	2017-03-08	0.02	A	290	A	0.48	A
USGS	02331600	2017-03-09	0.00	A	260	A	0.37	A
USGS	02331600	2017-03-10	0.35	A	291	A	0.49	A
USGS	02331600	2017-03-11	0.08	A	294	A	0.50	A
USGS	02331600	2017-03-12	0.45	A	310	A	0.56	A
USGS	02331600	2017-03-13	0.11	A	309	A	0.55	A
USGS	02331600	2017-03-14	0.01	A	308	A	0.55	A
USGS	02331600	2017-03-15	0.00	A	288	A	0.48	A
USGS	02331600	2017-03-16	0.00	A	273	A	0.42	A
USGS	02331600	2017-03-17	0.00	A	268	A	0.40	A
USGS	02331600	2017-03-18	0.05	A	270	A	0.41	A
USGS	02331600	2017-03-19	0.00	A	263	A	0.39	A
USGS	02331600	2017-03-20	0.00	A	257	A	0.36	A
USGS	02331600	2017-03-21	1.72	A	260	A	0.37	A
USGS	02331600	2017-03-22	0.01	A	331	A	0.62	A
USGS	02331600	2017-03-23	0.00	A	273	A	0.42	A
USGS	02331600	2017-03-24	0.00	A	252	A	0.34	A
USGS	02331600	2017-03-25	0.00	A	247	A	0.32	A
USGS	02331600	2017-03-26	0.24	A	282	A	0.45	A
USGS	02331600	2017-03-27	0.65	A	296	A	0.51	A
USGS	02331600	2017-03-28	0.18	A	390	A	0.77	A
USGS	02331600	2017-03-29	0.00	A	348	A	0.67	A
USGS	02331600	2017-03-30	0.49	A	311	A	0.56	A
USGS	02331600	2017-03-31	0.73	A	567	A	1.12	A
USGS	02331600	2017-04-01	0.00	A	477	A	0.98	A
USGS	02331600	2017-04-02	0.00	A	384	A	0.76	A
USGS	02331600	2017-04-03	0.88	A	464	A	0.90	A
USGS	02331600	2017-04-04	0.00	A	611	A	1.23	A
USGS	02331600	2017-04-05	1.36	A	621	A	1.20	A
USGS	02331600	2017-04-06	0.00	A	881	A	1.59	A
USGS	02331600	2017-04-07	0.00	A	598	A	1.22	A
USGS	02331600	2017-04-08	0.00	A	485	A	1.00	A
USGS	02331600	2017-04-09	0.00	A	429	A	0.87	A
USGS	02331600	2017-04-10	0.00	A	392	A	0.78	A
USGS	02331600	2017-04-11	0.00	A	366	A	0.72	A
USGS	02331600	2017-04-12	0.00	A	350	A	0.68	A
USGS	02331600	2017-04-13	0.00	A	345	A	0.66	A
USGS	02331600	2017-04-14	0.13	A	331	A	0.62	A
USGS	02331600	2017-04-15	0.00	A	322	A	0.60	A
USGS	02331600	2017-04-16	0.00	A	310	A	0.56	A
USGS	02331600	2017-04-17	0.02	A	304	A	0.53	A
USGS	02331600	2017-04-18	0.20	A	419	A	0.85	A
USGS	02331600	2017-04-19	0.05	A	386	A	0.77	A
USGS	02331600	2017-04-20	0.00	A	359	A	0.70	A
USGS	02331600	2017-04-21	0.04	A	333	A	0.63	A
USGS	02331600	2017-04-22	0.83	A	332	A	0.63	A
USGS	02331600	2017-04-23	2.05	A	879	A	1.44	A
USGS	02331600	2017-04-24	0.14	A	1540	A	2.24	A
USGS	02331600	2017-04-25	0.00	A	755	A	1.43	A
USGS	02331600	2017-04-26	0.00	A	554	A	1.15	A
USGS	02331600	2017-04-27	0.31	A	501	A	1.04	A
USGS	02331600	2017-04-28	0.01	A	511	A	1.06	A
USGS	02331600	2017-04-29	0.00	A	454	A	0.93	A
USGS	02331600	2017-04-30	0.00	A	427	A	0.87	A
USGS	02331600	2017-05-01	0.47	A	447	A	0.91	A
USGS	02331600	2017-05-02	0.00	A	452	A	0.93	A
USGS	02331600	2017-05-03	0.00	A	395	A	0.79	A
USGS	02331600	2017-05-04	0.66	A	388	A	0.77	A
USGS	02331600	2017-05-05	0.10	A	510	A	1.06	A
USGS	02331600	2017-05-06	0.39	A	457	A	0.94	A
USGS	02331600	2017-05-07	0.01	A	475	A	0.98	A
USGS	02331600	2017-05-08	0.00	A	422	A	0.86	A
USGS	02331600	2017-05-09	0.00	A	389	A	0.78	A
USGS	02331600	2017-05-10	0.00	A	369	A	0.72	A
USGS	02331600	2017-05-11	0.00	A	349	A	0.67	A
USGS	02331600	2017-05-12	0.02	A	338	A	0.64	A
USGS	02331600	2017-05-13	0.92	A	350	A	0.67	A
USGS	02331600	2017-05-14	0.00	A	376	A	0.74	A
USGS	02331600	2017-05-15	0.00	A	324	A	0.60	A
USGS	02331600	2017-05-16	0.00	A	308	A	0.55	A
USGS	02331600	2017-05-17	0.00	A	298	A	0.51	A
USGS	02331600	2017-05-18	0.00	A	290	A	0.49	A
USGS	02331600	2017-05-19	0.00	A	289	A	0.48	A
USGS	02331600	2017-05-20	0.38	A	283	A	0.46	A
USGS	02331600	2017-05-21	1.94	A	740	A	1.31	A
USGS	02331600	2017-05-22	0.30	A	683	A	1.33	A
USGS	02331600	2017-05-23	1.35	A	823	A	1.51	A
USGS	02331600	2017-05-24	0.29	A	1150	A	1.87	A
USGS	02331600	2017-05-25	0.00	A	747	A	1.42	A
USGS	02331600	2017-05-26	0.00	A	540	A	1.12	A
USGS	02331600	2017-05-27	0.01	A	466	A	0.96	A
USGS	02331600	2017-05-28	0.49	A	464	A	0.96	A
USGS	02331600	2017-05-29	0.32	A	428	A	0.87	A
USGS	02331600	2017-05-30	0.01	A	444	A	0.91	A
USGS	02331600	2017-05-31	0.00	A	400	A	0.80	A
USGS	02331600	2017-06-01	0.00	A	368	A	0.72	A
USGS	02331600	2017-06-02	0.00	A	351	A	0.68	A
USGS	02331600	2017-06-03	0.00	A	334	A	0.63	A
USGS	02331600	2017-06-04	0.27	A	367	A	0.71	A
USGS	02331600	2017-06-05	0.62	A	664	A	1.29	A
USGS	02331600	2017-06-06	0.87	A	516	A	1.07	A
USGS	02331600	2017-06-07	0.14	A	425	A	0.86	A
USGS	02331600	2017-06-08	0.00	A	382	A	0.76	A
USGS	02331600	2017-06-09	0.00	A	362	A	0.71	A
USGS	02331600	2017-06-10	0.00	A	340	A	0.65	A
USGS	02331600	2017-06-11	0.00	A	324	A	0.60	A
USGS	02331600	2017-06-12	0.00	A	316	A	0.58	A
USGS	02331600	2017-06-13	0.24	A	424	A	0.86	A
USGS	02331600	2017-06-14	0.00	A	376	A	0.74	A
USGS	02331600	2017-06-15	0.01	A	364	A	0.71	A
USGS	02331600	2017-06-16	0.00	A	375	A	0.74	A
USGS	02331600	2017-06-17	0.01	A	366	A	0.72	A
USGS	02331600	2017-06-18	0.32	A	338	A	0.64	A
USGS	02331600	2017-06-19	0.02	A	362	A	0.71	A
USGS	02331600	2017-06-20	0.03	A	343	A	0.66	A
USGS	02331600	2017-06-21	0.05	A	333	A	0.63	A
USGS	02331600	2017-06-22	0.70	A	336	A	0.64	A
USGS	02331600	2017-06-23	0.16	A	610	A	1.21	A
USGS	02331600	2017-06-24	0.47	A	478	A	0.99	A
USGS	02331600	2017-06-25	0.00	A	459	A	0.94	A
USGS	02331600	2017-06-26	0.00	A	378	A	0.75	A
USGS	02331600	2017-06-27	0.00	A	331	A	0.62	A
USGS	02331600	2017-06-28	0.00	A	309	A	0.55	A
USGS	02331600	2017-06-29	0.99	A	306	A	0.54	A
USGS	02331600	2017-06-30	0.73	A	722	A	1.31	A
USGS	02331600	2017-07-01	0.14	A	725	A	1.39	A
USGS	02331600	2017-07-02	0.23	A	717	A	1.38	A
USGS	02331600	2017-07-03	0.01	A	478	A	0.99	A
USGS	02331600	2017-07-04	0.08	A	432	A	0.88	A
USGS	02331600	2017-07-05	0.09	A	411	A	0.83	A
USGS	02331600	2017-07-06	0.34	A	386	A	0.77	A
USGS	02331600	2017-07-07	0.02	A	373	A	0.74	A
USGS	02331600	2017-07-08	0.01	A	349	A	0.67	A
USGS	02331600	2017-07-09	0.00	A	325	A	0.61	A
USGS	02331600	2017-07-10	0.00	A	312	A	0.57	A
USGS	02331600	2017-07-11	0.00	A	307	A	0.55	A
USGS	02331600	2017-07-12	0.00	A	295	A	0.50	A
USGS	02331600	2017-07-13	0.00	A	324	A	0.60	A
USGS	02331600	2017-07-14	0.12	A	304	A	0.53	A
USGS	02331600	2017-07-15	0.30	A	441	A	0.89	A
USGS	02331600	2017-07-16	0.96	A	446	A	0.91	A
USGS	02331600	2017-07-17	0.18	A	1010	A	1.70	A
USGS	02331600	2017-07-18	0.19	A	644	A	1.27	A
USGS	02331600	2017-07-19	0.00	A	463	A	0.95	A
USGS	02331600	2017-07-20	0.00	A	382	A	0.76	A
USGS	02331600	2017-07-21	0.00	A	353	A	0.68	A
USGS	02331600	2017-07-22	0.00	A	330	A	0.62	A
USGS	02331600	2017-07-23	0.00	A	323	A	0.60	A
USGS	02331600	2017-07-24	0.00	A	381	A	0.75	A
USGS	02331600	2017-07-25	0.00	A	333	A	0.63	A
USGS	02331600	2017-07-26	0.00	A	302	A	0.53	A
USGS	02331600	2017-07-27	0.69	A	315	A	0.57	A
USGS	02331600	2017-07-28	0.17	A	382	A	0.76	A
USGS	02331600	2017-07-29	0.03	A	407	A	0.82	A
USGS	02331600	2017-07-30	0.00	A	333	A	0.63	A
USGS	02331600	2017-07-31	0.00	A	298	A	0.51	A
USGS	02331600	2017-08-01	0.00	A	281	A	0.45	A
USGS	02331600	2017-08-02	0.00	A	270	A	0.41	A
USGS	02331600	2017-08-03	0.00	A	269	A	0.41	A
USGS	02331600	2017-08-04	0.00	A	256	A	0.36	A
USGS	02331600	2017-08-05	0.00	A	253	A	0.35	A
USGS	02331600	2017-08-06	0.52	A	245	A	0.32	A
USGS	02331600	2017-08-07	0.88	A	894	A	1.45	A
USGS	02331600	2017-08-08	0.14	A	993	A	1.69	A
USGS	02331600	2017-08-09	0.04	A	809	A	1.49	A
USGS	02331600	2017-08-10	1.72	A	810	A	1.44	A
USGS	02331600	2017-08-11	1.55	A	750	A	1.43	A
USGS	02331600	2017-08-12	0.02	A	817	A	1.51	A
USGS	02331600	2017-08-13	0.00	A	714	A	1.38	A
USGS	02331600	2017-08-14	0.33	A	625	A	1.25	A
USGS	02331600	2017-08-15	0.01	A	817	A	1.50	A
USGS	02331600	2017-08-16	0.25	A	556	A	1.16	A
USGS	02331600	2017-08-17	0.00	A	525	A	1.09	A
USGS	02331600	2017-08-18	0.00	A	444	A	0.91	A
USGS	02331600	2017-08-19	0.00	A	403	A	0.81	A
USGS	02331600	2017-08-20	0.00	A	378	A	0.75	A
USGS	02331600	2017-08-21	0.00	A	360	A	0.70	A
