# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-09-23 01:20:49 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02331600 CHATTAHOOCHEE RIVER NEAR CORNELIA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02331600
#            TS   parameter     statistic     Description
#         36244       00060     00003     Discharge, cubic feet per second (Mean)
#         36245       00065     00001     Gage height, feet (Maximum)
#         36246       00065     00002     Gage height, feet (Minimum)
#         36247       00065     00003     Gage height, feet (Mean)
#         36248       00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	36244_00060_00003	36244_00060_00003_cd	36247_00065_00003	36247_00065_00003_cd	36248_00045_00006	36248_00045_00006_cd
USGS	02331600	2011-02-18	531	A	1.16	A	0.00	A
USGS	02331600	2011-02-19	522	A	1.15	A	0.00	A
USGS	02331600	2011-02-20	506	A	1.12	A	0.00	A
USGS	02331600	2011-02-21	501	A	1.11	A	0.00	A
USGS	02331600	2011-02-22	498	A	1.11	A	0.00	A
USGS	02331600	2011-02-23	473	A	1.07	A	0.00	A
USGS	02331600	2011-02-24	472	A	1.07	A	0.00	A
USGS	02331600	2011-02-25	524	A	1.15	A	0.15	A
USGS	02331600	2011-02-26	484	A	1.09	A	0.00	A
USGS	02331600	2011-02-27	466	A	1.06	A	0.00	A
USGS	02331600	2011-02-28	514	A	1.13	A	0.74	A
USGS	02331600	2011-03-01	796	A	1.49	A	0.01	A
USGS	02331600	2011-03-02	571	A	1.22	A	0.00	A
USGS	02331600	2011-03-03	522	A	1.14	A	0.00	A
USGS	02331600	2011-03-04	504	A	1.12	A	0.11	A
USGS	02331600	2011-03-05	632	A	1.29	A	1.31	A
USGS	02331600	2011-03-06	4750	A	5.15	A	1.18	A
USGS	02331600	2011-03-07	1890	A	2.64	A	0.00	A
USGS	02331600	2011-03-08	1260	A	2.02	A	0.00	A
USGS	02331600	2011-03-09	4720	A	4.91	A	2.64	A
USGS	02331600	2011-03-10	3640	A	4.25	A	0.23	A
USGS	02331600	2011-03-11	2030	A	2.77	A	0.00	A
USGS	02331600	2011-03-12	1560	A	2.33	A	0.00	A
USGS	02331600	2011-03-13	1340	A	2.10	A	0.00	A
USGS	02331600	2011-03-14	1200	A	1.94	A	0.00	A
USGS	02331600	2011-03-15	1550	A	2.31	A	1.13	A
USGS	02331600	2011-03-16	1400	A	2.16	A	0.00	A
USGS	02331600	2011-03-17	1200	A	1.95	A	0.00	A
USGS	02331600	2011-03-18	1100	A	1.84	A	0.00	A
USGS	02331600	2011-03-19	1040	A	1.77	A	0.00	A
USGS	02331600	2011-03-20	1010	A	1.73	A	0.00	A
USGS	02331600	2011-03-21	964	A	1.68	A	0.00	A
USGS	02331600	2011-03-22	928	A	1.65	A	0.00	A
USGS	02331600	2011-03-23	900	A	1.62	A	0.03	A
USGS	02331600	2011-03-24	883	A	1.60	A	0.01	A
USGS	02331600	2011-03-25	835	A	1.55	A	0.00	A
USGS	02331600	2011-03-26	1150	A	1.89	A	1.67	A
USGS	02331600	2011-03-27	1520	A	2.29	A	0.20	A
USGS	02331600	2011-03-28	1390	A	2.15	A	0.52	A
USGS	02331600	2011-03-29	1220	A	1.97	A	0.00	A
USGS	02331600	2011-03-30	1760	A	2.50	A	0.75	A
USGS	02331600	2011-03-31	1440	A	2.20	A	0.01	A
USGS	02331600	2011-04-01	1220	A	1.97	A	0.00	A
USGS	02331600	2011-04-02	1110	A	1.84	A	0.00	A
USGS	02331600	2011-04-03	1030	A	1.76	A	0.00	A
USGS	02331600	2011-04-04	1000	A	1.73	A	0.82	A
USGS	02331600	2011-04-05	1630	A	2.38	A	0.44	A
USGS	02331600	2011-04-06	1220	A	1.97	A	0.00	A
USGS	02331600	2011-04-07	1100	A	1.84	A	0.00	A
USGS	02331600	2011-04-08	1050	A	1.78	A	0.00	A
USGS	02331600	2011-04-09	1010	A	1.74	A	0.00	A
USGS	02331600	2011-04-10	975	A	1.70	A	0.00	A
USGS	02331600	2011-04-11	941	A	1.66	A	0.01	A
USGS	02331600	2011-04-12	944	A	1.66	A	0.11	A
USGS	02331600	2011-04-13	893	A	1.61	A	0.00	A
USGS	02331600	2011-04-14	854	A	1.57	A	0.00	A
USGS	02331600	2011-04-15	856	A	1.57	A	1.23	A
USGS	02331600	2011-04-16	2390	A	3.10	A	0.42	A
USGS	02331600	2011-04-17	1470	A	2.23	A	0.00	A
USGS	02331600	2011-04-18	1190	A	1.94	A	0.00	A
USGS	02331600	2011-04-19	1090	A	1.83	A	0.00	A
USGS	02331600	2011-04-20	1060	A	1.79	A	0.01	A
USGS	02331600	2011-04-21	1070	A	1.80	A	0.27	A
USGS	02331600	2011-04-22	1020	A	1.74	A	0.06	A
USGS	02331600	2011-04-23	984	A	1.71	A	0.01	A
USGS	02331600	2011-04-24	939	A	1.66	A	0.00	A
USGS	02331600	2011-04-25	934	A	1.65	A	0.08	A
USGS	02331600	2011-04-26	1070	A	1.80	A	0.00	A
USGS	02331600	2011-04-27	939	A	1.66	A	0.01	A
USGS	02331600	2011-04-28	1470	A	2.22	A	0.13	A
USGS	02331600	2011-04-29	1130	A	1.87	A	0.00	A
USGS	02331600	2011-04-30	1010	A	1.73	A	0.00	A
USGS	02331600	2011-05-01	943	A	1.66	A	0.00	A
USGS	02331600	2011-05-02	904	A	1.62	A	0.00	A
USGS	02331600	2011-05-03	891	A	1.61	A	0.74	A
USGS	02331600	2011-05-04	969	A	1.69	A	0.00	A
USGS	02331600	2011-05-05	842	A	1.55	A	0.00	A
USGS	02331600	2011-05-06	820	A	1.53	A	0.00	A
USGS	02331600	2011-05-07	799	A	1.51	A	0.00	A
USGS	02331600	2011-05-08	775	A	1.48	A	0.00	A
USGS	02331600	2011-05-09	755	A	1.45	A	0.00	A
USGS	02331600	2011-05-10	737	A	1.43	A	0.00	A
USGS	02331600	2011-05-11	710	A	1.40	A	0.00	A
USGS	02331600	2011-05-12	690	A	1.37	A	0.00	A
USGS	02331600	2011-05-13	682	A	1.36	A	0.31	A
USGS	02331600	2011-05-14	699	A	1.39	A	0.01	A
USGS	02331600	2011-05-15	670	A	1.35	A	0.00	A
USGS	02331600	2011-05-16	651	A	1.32	A	0.01	A
USGS	02331600	2011-05-17	646	A	1.32	A	0.00	A
USGS	02331600	2011-05-18	628	A	1.29	A	0.00	A
USGS	02331600	2011-05-19	613	A	1.27	A	0.00	A
USGS	02331600	2011-05-20	598	A	1.25	A	0.00	A
USGS	02331600	2011-05-21	589	A	1.24	A	0.00	A
USGS	02331600	2011-05-22	570	A	1.21	A	0.00	A
USGS	02331600	2011-05-23	549	A	1.18	A	0.00	A
USGS	02331600	2011-05-24	536	A	1.17	A	0.00	A
USGS	02331600	2011-05-25	522	A	1.15	A	0.00	A
USGS	02331600	2011-05-26	553	A	1.18	A	1.00	A
USGS	02331600	2011-05-27	1060	A	1.80	A	0.41	A
USGS	02331600	2011-05-28	678	A	1.36	A	0.00	A
USGS	02331600	2011-05-29	589	A	1.24	A	0.00	A
USGS	02331600	2011-05-30	550	A	1.19	A	0.00	A
USGS	02331600	2011-05-31	524	A	1.15	A	0.00	A
USGS	02331600	2011-06-01	500	A	1.11	A	0.00	A
USGS	02331600	2011-06-02	490	A	1.10	A	0.00	A
USGS	02331600	2011-06-03	471	A	1.07	A	0.00	A
USGS	02331600	2011-06-04	477	A	1.08	A	0.00	A
USGS	02331600	2011-06-05	451	A	1.03	A	0.00	A
USGS	02331600	2011-06-06	433	A	1.00	A	0.00	A
USGS	02331600	2011-06-07	434	A	1.01	A	0.00	A
USGS	02331600	2011-06-08	415	A	0.97	A	0.00	A
USGS	02331600	2011-06-09	442	A	1.02	A	0.06	A
USGS	02331600	2011-06-10	458	A	1.05	A	0.00	A
USGS	02331600	2011-06-11	424	A	0.99	A	0.07	A
USGS	02331600	2011-06-12	485	A	1.09	A	0.05	A
USGS	02331600	2011-06-13	528	A	1.15	A	0.00	A
USGS	02331600	2011-06-14	419	A	0.98	A	0.00	A
USGS	02331600	2011-06-15	412	A	0.97	A	0.57	A
USGS	02331600	2011-06-16	524	A	1.15	A	0.06	A
USGS	02331600	2011-06-17	425	A	0.99	A	0.00	A
USGS	02331600	2011-06-18	422	A	0.99	A	0.05	A
USGS	02331600	2011-06-19	447	A	1.03	A	0.00	A
USGS	02331600	2011-06-20	391	A	0.93	A	0.00	A
USGS	02331600	2011-06-21	365	A	0.88	A	0.00	A
USGS	02331600	2011-06-22	370	A	0.89	A	0.53	A
USGS	02331600	2011-06-23	1230	A	1.91	A	1.96	A
USGS	02331600	2011-06-24	812	A	1.40	A	0.07	A
USGS	02331600	2011-06-25	614	A	1.16	A	0.00	A
USGS	02331600	2011-06-26	533	A	1.04	A	0.13	A
USGS	02331600	2011-06-27	519	A	1.02	A	0.00	A
USGS	02331600	2011-06-28	488	A	0.97	A	0.00	A
USGS	02331600	2011-06-29	460	A	0.93	A	0.00	A
USGS	02331600	2011-06-30	430	A	0.88	A	0.00	A
USGS	02331600	2011-07-01	414	A	0.85	A	0.00	A
USGS	02331600	2011-07-02	429	A	0.88	A	0.00	A
USGS	02331600	2011-07-03	400	A	0.83	A	0.00	A
USGS	02331600	2011-07-04	412	A	0.84	A	0.17	A
USGS	02331600	2011-07-05	550	A	1.06	A	0.00	A
USGS	02331600	2011-07-06	466	A	0.94	A	0.01	A
USGS	02331600	2011-07-07	433	A	0.88	A	0.00	A
USGS	02331600	2011-07-08	412	A	0.85	A	0.00	A
USGS	02331600	2011-07-09	398	A	0.82	A	0.03	A
USGS	02331600	2011-07-10	460	A	0.92	A	0.00	A
USGS	02331600	2011-07-11	374	A	0.78	A	0.00	A
USGS	02331600	2011-07-12	404	A	0.83	A	0.00	A
USGS	02331600	2011-07-13	370	A	0.77	A	0.00	A
USGS	02331600	2011-07-14	339	A	0.71	A	0.26	A
USGS	02331600	2011-07-15	602	A	1.12	A	0.17	A
USGS	02331600	2011-07-16	476	A	0.95	A	0.01	A
USGS	02331600	2011-07-17	382	A	0.80	A	0.00	A
USGS	02331600	2011-07-18	348	A	0.73	A	0.06	A
USGS	02331600	2011-07-19	388	A	0.81	A	0.00	A
USGS	02331600	2011-07-20	419	A	0.86	A	0.26	A
USGS	02331600	2011-07-21	414	A	0.85	A	0.13	A
USGS	02331600	2011-07-22	367	A	0.77	A	0.00	A
USGS	02331600	2011-07-23	324	A	0.68	A	0.00	A
USGS	02331600	2011-07-24	306	A	0.64	A	0.00	A
USGS	02331600	2011-07-25	321	A	0.67	A	0.05	A
USGS	02331600	2011-07-26	377	A	0.78	A	0.00	A
USGS	02331600	2011-07-27	288	A	0.60	A	0.00	A
USGS	02331600	2011-07-28	252	A	0.52	A	0.00	A
USGS	02331600	2011-07-29	247	A	0.50	A	0.00	A
USGS	02331600	2011-07-30	260	A	0.54	A	0.06	A
USGS	02331600	2011-07-31	268	A	0.56	A	0.14	A
USGS	02331600	2011-08-01	316	A	0.67	A	0.00	A
USGS	02331600	2011-08-02	274	A	0.57	A	0.00	A
USGS	02331600	2011-08-03	244	A	0.49	A	0.00	A
USGS	02331600	2011-08-04	234	A	0.47	A	0.02	A
USGS	02331600	2011-08-05	225	A	0.44	A	0.00	A
USGS	02331600	2011-08-06	285	A	0.59	A	0.00	A
USGS	02331600	2011-08-07	243	A	0.49	A	0.00	A
USGS	02331600	2011-08-08	236	A	0.47	A	0.02	A
USGS	02331600	2011-08-09	256	A	0.52	A	0.00	A
USGS	02331600	2011-08-10	217	A	0.42	A	0.00	A
USGS	02331600	2011-08-11	189	A	0.33	A	0.00	A
USGS	02331600	2011-08-12	178	A	0.30	A	0.00	A
USGS	02331600	2011-08-13	182	A	0.31	A	0.03	A
USGS	02331600	2011-08-14	289	A	0.60	A	0.03	A
USGS	02331600	2011-08-15	215	A	0.41	A	0.00	A
USGS	02331600	2011-08-16	184	A	0.32	A	0.00	A
USGS	02331600	2011-08-17	171	A	0.27	A	0.00	A
USGS	02331600	2011-08-18	170	A	0.27	A	0.04	A
USGS	02331600	2011-08-19	213	A	0.40	A	0.01	A
USGS	02331600	2011-08-20	253	A	0.52	A	0.74	A
USGS	02331600	2011-08-21	227	A	0.45	A	0.00	A
USGS	02331600	2011-08-22	208	A	0.39	A	0.00	A
USGS	02331600	2011-08-23	179	A	0.30	A	0.00	A
USGS	02331600	2011-08-24	171	A	0.27	A	0.00	A
USGS	02331600	2011-08-25	170	A	0.27	A	0.00	A
USGS	02331600	2011-08-26	161	A	0.23	A	0.00	A
USGS	02331600	2011-08-27	157	A	0.22	A	0.00	A
USGS	02331600	2011-08-28	137	A	0.14	A	0.00	A
USGS	02331600	2011-08-29	115	A	0.04	A	0.00	A
USGS	02331600	2011-08-30	113	A	0.03	A	0.00	A
USGS	02331600	2011-08-31	113	A	0.03	A	0.00	A
USGS	02331600	2011-09-01	118	A	0.06	A	0.00	A
USGS	02331600	2011-09-02	115	A	0.04	A	0.01	A
USGS	02331600	2011-09-03	108	A	0.01	A	0.00	A
USGS	02331600	2011-09-04	105	A	-0.01	A	0.00	A
USGS	02331600	2011-09-05	164	A	0.18	A	1.18	A
USGS	02331600	2011-09-06	1010	A	1.59	A	0.18	A
USGS	02331600	2011-09-07	444	A	0.85	A	0.00	A
USGS	02331600	2011-09-08	299	A	0.58	A	0.00	A
USGS	02331600	2011-09-09	244	A	0.44	A	0.00	A
USGS	02331600	2011-09-10	220	A	0.38	A	0.00	A
USGS	02331600	2011-09-11	211	A	0.35	A	0.00	A
USGS	02331600	2011-09-12	197	A	0.31	A	0.00	A
USGS	02331600	2011-09-13	189	A	0.28	A	0.00	A
USGS	02331600	2011-09-14	180	A	0.25	A	0.00	A
USGS	02331600	2011-09-15	173	A	0.23	A	0.00	A
USGS	02331600	2011-09-16	165	A	0.20	A	0.00	A
USGS	02331600	2011-09-17	166	A	0.20	A	0.00	A
USGS	02331600	2011-09-18	170	A	0.22	A	0.00	A
USGS	02331600	2011-09-19	170	A	0.22	A	0.00	A
USGS	02331600	2011-09-20	181	A	0.26	A	0.07	A
USGS	02331600	2011-09-21	221	A	0.38	A	0.03	A
USGS	02331600	2011-09-22	380	A	0.73	A	2.10	A
USGS	02331600	2011-09-23	751	A	1.27	A	0.40	A
USGS	02331600	2011-09-24	405	A	0.78	A	0.00	A
USGS	02331600	2011-09-25	276	A	0.52	A	0.00	A
USGS	02331600	2011-09-26	248	A	0.46	A	0.29	A
USGS	02331600	2011-09-27	294	A	0.57	A	0.00	A
USGS	02331600	2011-09-28	242	A	0.44	A	0.00	A
USGS	02331600	2011-09-29	220	A	0.38	A	0.00	A
USGS	02331600	2011-09-30	203	A	0.33	A	0.00	A
USGS	02331600	2011-10-01	186	A	0.27	A	0.00	A
USGS	02331600	2011-10-02	180	A	0.25	A	0.00	A
USGS	02331600	2011-10-03	176	A	0.24	A	0.00	A
USGS	02331600	2011-10-04	172	A	0.22	A	0.00	A
USGS	02331600	2011-10-05	170	A	0.22	A	0.00	A
USGS	02331600	2011-10-06	169	A	0.22	A	0.00	A
USGS	02331600	2011-10-07	166	A	0.21	A	0.00	A
USGS	02331600	2011-10-08	163	A	0.19	A	0.00	A
USGS	02331600	2011-10-09	162	A	0.19	A	0.00	A
USGS	02331600	2011-10-10	164	A	0.19	A	0.13	A
USGS	02331600	2011-10-11	216	A	0.36	A	0.50	A
USGS	02331600	2011-10-12	317	A	0.62	A	0.01	A
USGS	02331600	2011-10-13	235	A	0.42	A	0.31	A
USGS	02331600	2011-10-14	256	A	0.48	A	0.00	A
USGS	02331600	2011-10-15	208	A	0.34	A	0.00	A
USGS	02331600	2011-10-16	185	A	0.27	A	0.00	A
USGS	02331600	2011-10-17	181	A	0.26	A	0.00	A
USGS	02331600	2011-10-18	191	A	0.29	A	0.28	A
USGS	02331600	2011-10-19	354	A	0.68	A	0.42	A
USGS	02331600	2011-10-20	341	A	0.66	A	0.00	A
USGS	02331600	2011-10-21	256	A	0.48	A	0.00	A
USGS	02331600	2011-10-22	232	A	0.41	A	0.00	A
USGS	02331600	2011-10-23	221	A	0.38	A	0.00	A
USGS	02331600	2011-10-24	214	A	0.36	A	0.00	A
USGS	02331600	2011-10-25	205	A	0.33	A	0.00	A
USGS	02331600	2011-10-26	202	A	0.32	A	0.00	A
USGS	02331600	2011-10-27	199	A	0.31	A	0.00	A
USGS	02331600	2011-10-28	203	A	0.33	A	0.24	A
USGS	02331600	2011-10-29	248	A	0.46	A	0.00	A
USGS	02331600	2011-10-30	222	A	0.38	A	0.00	A
USGS	02331600	2011-10-31	209	A	0.34	A	0.00	A
USGS	02331600	2011-11-01	207	A	0.34	A	0.00	A
USGS	02331600	2011-11-02	205	A	0.33	A	0.00	A
USGS	02331600	2011-11-03	219	A	0.37	A	0.63	A
USGS	02331600	2011-11-04	419	A	0.80	A	0.00	A
USGS	02331600	2011-11-05	288	A	0.55	A	0.00	A
USGS	02331600	2011-11-06	251	A	0.46	A	0.00	A
USGS	02331600	2011-11-07	236	A	0.43	A	0.00	A
USGS	02331600	2011-11-08	230	A	0.41	A	0.00	A
USGS	02331600	2011-11-09	228	A	0.40	A	0.00	A
USGS	02331600	2011-11-10	231	A	0.41	A	0.02	A
USGS	02331600	2011-11-11	217	A	0.37	A	0.00	A
USGS	02331600	2011-11-12	211	A	0.35	A	0.00	A
USGS	02331600	2011-11-13	212	A	0.36	A	0.00	A
USGS	02331600	2011-11-14	215	A	0.36	A	0.00	A
USGS	02331600	2011-11-15	228	A	0.40	A	0.34	A
USGS	02331600	2011-11-16	850	A	1.34	A	1.34	A
USGS	02331600	2011-11-17	867	A	1.41	A	0.01	A
USGS	02331600	2011-11-18	455	A	0.87	A	0.00	A
USGS	02331600	2011-11-19	360	A	0.70	A	0.00	A
USGS	02331600	2011-11-20	329	A	0.64	A	0.03	A
USGS	02331600	2011-11-21	313	A	0.61	A	0.01	A
USGS	02331600	2011-11-22	300	A	0.58	A	0.57	A
USGS	02331600	2011-11-23	550	A	1.01	A	0.00	A
USGS	02331600	2011-11-24	394	A	0.77	A	0.00	A
USGS	02331600	2011-11-25	336	A	0.66	A	0.00	A
USGS	02331600	2011-11-26	309	A	0.60	A	0.00	A
USGS	02331600	2011-11-27	299	A	0.58	A	0.00	A
USGS	02331600	2011-11-28	1370	A	1.85	A	1.38	A
USGS	02331600	2011-11-29	1990	A	2.70	A	0.06	A
USGS	02331600	2011-11-30	822	A	1.53	A	0.00	A
USGS	02331600	2011-12-01	556	A	1.19	A	0.00	A
USGS	02331600	2011-12-02	440	A	1.01	A	0.00	A
USGS	02331600	2011-12-03	380	A	0.91	A	0.00	A
USGS	02331600	2011-12-04	344	A	0.84	A	0.00	A
USGS	02331600	2011-12-05	322	A	0.80	A	0.01	A
USGS	02331600	2011-12-06	451	A	1.01	A	0.81	A
USGS	02331600	2011-12-07	1640	A	2.39	A	0.34	A
USGS	02331600	2011-12-08	985	A	1.71	A	0.01	A
USGS	02331600	2011-12-09	672	A	1.35	A	0.00	A
USGS	02331600	2011-12-10	539	A	1.17	A	0.00	A
USGS	02331600	2011-12-11	457	A	1.04	A	0.00	A
USGS	02331600	2011-12-12	414	A	0.97	A	0.01	A
USGS	02331600	2011-12-13	389	A	0.93	A	0.00	A
USGS	02331600	2011-12-14	361	A	0.88	A	0.00	A
USGS	02331600	2011-12-15	339	A	0.83	A	0.00	A
USGS	02331600	2011-12-16	331	A	0.82	A	0.00	A
USGS	02331600	2011-12-17	322	A	0.80	A	0.00	A
USGS	02331600	2011-12-18	297	A	0.74	A	0.00	A
USGS	02331600	2011-12-19	287	A	0.72	A	0.00	A
USGS	02331600	2011-12-20	288	A	0.72	A	0.32	A
USGS	02331600	2011-12-21	468	A	1.05	A	0.35	A
USGS	02331600	2011-12-22	629	A	1.28	A	0.90	A
USGS	02331600	2011-12-23	2040	A	2.77	A	0.01	A
USGS	02331600	2011-12-24	907	A	1.62	A	0.00	A
USGS	02331600	2011-12-25	664	A	1.34	A	0.03	A
USGS	02331600	2011-12-26	563	A	1.20	A	0.01	A
USGS	02331600	2011-12-27	1350	A	2.07	A	1.39	A
USGS	02331600	2011-12-28	1060	A	1.79	A	0.01	A
USGS	02331600	2011-12-29	752	A	1.45	A	0.00	A
USGS	02331600	2011-12-30	632	A	1.30	A	0.00	A
USGS	02331600	2011-12-31	567	A	1.21	A	0.01	A
USGS	02331600	2012-01-01	513	A	1.13	A	0.01	A
USGS	02331600	2012-01-02	470	A	1.06	A	0.00	A
USGS	02331600	2012-01-03	429	A	1.00	A	0.00	A
USGS	02331600	2012-01-04	411	A	0.97	A	0.00	A
USGS	02331600	2012-01-05	401	A	0.95	A	0.00	A
USGS	02331600	2012-01-06	384	A	0.92	A	0.00	A
USGS	02331600	2012-01-07	377	A	0.91	A	0.13	A
USGS	02331600	2012-01-08	403	A	0.95	A	0.50	A
USGS	02331600	2012-01-09	476	A	1.07	A	0.45	A
USGS	02331600	2012-01-10	449	A	1.03	A	0.24	A
USGS	02331600	2012-01-11	930	A	1.62	A	0.59	A
USGS	02331600	2012-01-12	992	A	1.72	A	0.06	A
USGS	02331600	2012-01-13	675	A	1.35	A	0.00	A
USGS	02331600	2012-01-14	560	A	1.20	A	0.00	A
USGS	02331600	2012-01-15	505	A	1.12	A	0.00	A
USGS	02331600	2012-01-16	459	A	1.05	A	0.00	A
USGS	02331600	2012-01-17	480	A	1.07	A	1.15	A
USGS	02331600	2012-01-18	1280	A	2.03	A	0.00	A
USGS	02331600	2012-01-19	763	A	1.46	A	0.00	A
USGS	02331600	2012-01-20	640	A	1.31	A	0.73	A
USGS	02331600	2012-01-21	1390	A	2.14	A	0.73	A
USGS	02331600	2012-01-22	1210	A	1.96	A	0.10	A
USGS	02331600	2012-01-23	1560	A	2.29	A	0.62	A
USGS	02331600	2012-01-24	1450	A	2.21	A	0.01	A
USGS	02331600	2012-01-25	1030	A	1.75	A	0.00	A
USGS	02331600	2012-01-26	878	A	1.59	A	0.22	A
USGS	02331600	2012-01-27	993	A	1.72	A	0.04	A
USGS	02331600	2012-01-28	843	A	1.55	A	0.00	A
USGS	02331600	2012-01-29	747	A	1.44	A	0.00	A
USGS	02331600	2012-01-30	687	A	1.37	A	0.00	A
USGS	02331600	2012-01-31	645	A	1.32	A	0.00	A
USGS	02331600	2012-02-01	626	A	1.29	A	0.19	A
USGS	02331600	2012-02-02	659	A	1.33	A	0.01	A
USGS	02331600	2012-02-03	588	A	1.24	A	0.00	A
USGS	02331600	2012-02-04	589	A	1.24	A	0.17	A
USGS	02331600	2012-02-05	724	A	1.41	A	0.05	A
USGS	02331600	2012-02-06	627	A	1.29	A	0.00	A
USGS	02331600	2012-02-07	583	A	1.23	A	0.00	A
USGS	02331600	2012-02-08	552	A	1.19	A	0.00	A
USGS	02331600	2012-02-09	522	A	1.14	A	0.00	A
USGS	02331600	2012-02-10	506	A	1.12	A	0.00	A
USGS	02331600	2012-02-11	492	A	1.10	A	0.00	A
USGS	02331600	2012-02-12	456	A	1.04	A	0.00	A
USGS	02331600	2012-02-13	452	A	1.04	A	0.00	A
USGS	02331600	2012-02-14	458	A	1.05	A	0.05	A
USGS	02331600	2012-02-15	447	A	1.03	A	0.01	A
USGS	02331600	2012-02-16	465	A	1.06	A	0.17	A
USGS	02331600	2012-02-17	462	A	1.05	A	0.00	A
USGS	02331600	2012-02-18	432	A	1.00	A	0.13	A
USGS	02331600	2012-02-19	482	A	1.08	A	0.42	A
USGS	02331600	2012-02-20	531	A	1.16	A	0.00	A
USGS	02331600	2012-02-21	453	A	1.04	A	0.00	A
USGS	02331600	2012-02-22	443	A	1.02	A	0.21	A
USGS	02331600	2012-02-23	501	A	1.11	A	0.05	A
USGS	02331600	2012-02-24	461	A	1.05	A	0.01	A
USGS	02331600	2012-02-25	415	A	0.97	A	0.00	A
USGS	02331600	2012-02-26	401	A	0.95	A	0.00	A
USGS	02331600	2012-02-27	401	A	0.95	A	0.00	A
USGS	02331600	2012-02-28	399	A	0.95	A	0.06	A
USGS	02331600	2012-02-29	453	A	1.04	A	0.36	A
USGS	02331600	2012-03-01	543	A	1.17	A	0.17	A
USGS	02331600	2012-03-02	479	A	1.08	A	0.08	A
USGS	02331600	2012-03-03	2320	A	3.01	A	1.60	A
USGS	02331600	2012-03-04	1170	A	1.91	A	0.00	A
USGS	02331600	2012-03-05	812	A	1.52	A	0.00	A
USGS	02331600	2012-03-06	674	A	1.35	A	0.00	A
USGS	02331600	2012-03-07	620	A	1.28	A	0.00	A
USGS	02331600	2012-03-08	594	A	1.25	A	0.14	A
USGS	02331600	2012-03-09	737	A	1.43	A	0.45	A
USGS	02331600	2012-03-10	628	A	1.29	A	0.00	A
USGS	02331600	2012-03-11	576	A	1.22	A	0.00	A
USGS	02331600	2012-03-12	570	A	1.21	A	0.15	A
USGS	02331600	2012-03-13	619	A	1.28	A	0.13	A
USGS	02331600	2012-03-14	569	A	1.21	A	0.00	A
USGS	02331600	2012-03-15	542	A	1.17	A	0.00	A
USGS	02331600	2012-03-16	596	A	1.25	A	0.14	A
USGS	02331600	2012-03-17	609	A	1.27	A	0.06	A
USGS	02331600	2012-03-18	587	A	1.24	A	0.32	A
USGS	02331600	2012-03-19	547	A	1.18	A	0.00	A
USGS	02331600	2012-03-20	528	A	1.15	A	0.00	A
USGS	02331600	2012-03-21	500	A	1.11	A	0.00	A
USGS	02331600	2012-03-22	497	A	1.11	A	0.34	A
USGS	02331600	2012-03-23	526	A	1.15	A	0.10	A
USGS	02331600	2012-03-24	534	A	1.16	A	0.00	A
USGS	02331600	2012-03-25	507	A	1.12	A	0.00	A
USGS	02331600	2012-03-26	480	A	1.08	A	0.00	A
USGS	02331600	2012-03-27	452	A	1.03	A	0.00	A
USGS	02331600	2012-03-28	441	A	1.02	A	0.00	A
USGS	02331600	2012-03-29	439	A	1.01	A	0.00	A
USGS	02331600	2012-03-30	441	A	1.01	A	0.36	A
USGS	02331600	2012-03-31	830	A	1.43	A	0.39	A
USGS	02331600	2012-04-01	670	A	1.22	A	0.00	A
USGS	02331600	2012-04-02	594	A	1.12	A	0.00	A
USGS	02331600	2012-04-03	602	A	1.12	A	0.05	A
USGS	02331600	2012-04-04	638	A	1.18	A	0.00	A
USGS	02331600	2012-04-05	581	A	1.10	A	0.01	A
USGS	02331600	2012-04-06	640	A	1.18	A	0.42	A
USGS	02331600	2012-04-07	569	A	1.08	A	0.00	A
USGS	02331600	2012-04-08	531	A	1.03	A	0.00	A
USGS	02331600	2012-04-09	507	A	0.99	A	0.00	A
USGS	02331600	2012-04-10	482	A	0.95	A	0.00	A
USGS	02331600	2012-04-11	465	A	0.93	A	0.00	A
USGS	02331600	2012-04-12	450	A	0.90	A	0.00	A
USGS	02331600	2012-04-13	447	A	0.90	A	0.00	A
USGS	02331600	2012-04-14	439	A	0.88	A	0.00	A
USGS	02331600	2012-04-15	436	A	0.88	A	0.00	A
USGS	02331600	2012-04-16	431	A	0.87	A	0.00	A
USGS	02331600	2012-04-17	449	A	0.90	A	0.73	A
USGS	02331600	2012-04-18	962	A	1.56	A	0.97	A
USGS	02331600	2012-04-19	778	A	1.35	A	0.00	A
